"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","hom","ExactDate","DFstatus","codes","date","status"
3719,3719,30057,1,"fram",303,52.4,44.5,239855,3,134,"1.3","9/6/2018","alive","I",21433,"A"
3721,3721,30059,1,"caca",303,44.4,51.2,239858,3,131,"1.3","9/6/2018","alive","L;M",21433,"A"
3731,3731,30069,1,"ceoc",304,41,63.3,227294,3,103,"1.3","7/17/2018","alive","NULL",21382,"A"
3732,3732,30070,1,"juni",304,40.3,63.3,227295,3,431,"1.3","7/17/2018","alive","B",21382,"A"
3733,3733,30072,1,"fram",304,44.2,62.4,227296,3,140,"1.3","7/17/2018","alive","NULL",21382,"A"
3736,3736,30076,1,"qual",304,42.5,74.6,227299,3,465,"1.3","7/17/2018","alive","NULL",21382,"A"
3737,3737,30077,1,"fram",304,40.6,76.4,227300,3,145,"1.3","7/17/2018","alive","NULL",21382,"A"
3775,3775,30127,1,"juni",301,53.4,11.6,238367,3,287,"1.3","9/6/2018","alive","NULL",21433,"A"
3782,3782,30134,1,"quve",302,52.8,24.3,238709,3,335,"1.3","9/6/2018","alive","M",21433,"A"
3786,3786,30139,1,"caco",302,59.5,28.4,238716,3,130,"1.3","9/6/2018","alive","NULL",21433,"A"
3791,3791,30144,1,"caca",302,51.3,35.1,238721,3,103,"1.3","9/6/2018","alive","M",21433,"A"
3796,3796,30150,1,"cato",303,58.6,42.2,239880,3,153,"1.3","9/6/2018","alive","NULL",21433,"A"
3798,3798,30152,1,"caco",303,56.9,41.6,239882,3,101,"1.3","9/6/2018","alive","NULL",21433,"A"
3800,3800,30154,1,"acru",303,53.8,40.8,239884,3,394,"1.3","9/6/2018","alive","NULL",21433,"A"
3802,3802,30157,1,"caco",303,58.8,47.5,239886,3,434,"1.3","9/6/2018","alive","NULL",21433,"A"
3804,3804,30159,1,"caco",303,54,46.2,239890,3,454,"1.3","9/6/2018","alive","NULL",21433,"A"
3805,3805,30160,1,"havi",303,53.9,44.9,239891,3,101,"1.3","9/6/2018","alive","I;M",21433,"A"
3806,3806,30161,1,"caca",303,48,50,239905,3,148,"1.3","9/6/2018","alive","I;M",21433,"A"
3808,3808,30163,1,"caco",303,48.1,52.4,239910,3,165,"1.3","9/6/2018","alive","NULL",21433,"A"
3866,3866,30225,1,"qual",306,60,103.1,240751,3,287,"1.3","9/7/2018","alive","NULL",21434,"A"
3867,3867,30226,1,"juni",306,51.6,104.5,240752,3,436,"1.3","9/7/2018","alive","I",21434,"A"
3872,3872,30231,1,"ceca",306,47.1,109.9,240758,3,195,"1.3","9/7/2018","alive","NULL",21434,"A"
3874,3874,30233,1,"fagr",306,55.6,116.2,240760,3,1072,"1.3","9/7/2018","alive","NULL",21434,"A"
3878,3878,30238,1,"prav",309,45.6,167.89999,238801,3,240,"1.3","9/7/2018","alive","NULL",21434,"A"
3879,3879,30239,1,"litu",309,43.6,172,238802,3,723,"1.3","9/7/2018","alive","NULL",21434,"A"
3880,3880,30240,1,"caco",309,45.7,172.10001,238803,3,192,"1.3","9/7/2018","alive","NULL",21434,"A"
3885,3885,30245,1,"caca",310,43.1,184.39999,238850,3,141,"1.3","9/7/2018","alive","M",21434,"A"
3887,3887,30247,1,"caca",310,48.3,180.7,238854,3,107,"1.3","9/7/2018","alive","NULL",21434,"A"
3891,3891,30251,1,"nysy",310,41.1,196.39999,238859,3,110,"1.3","9/7/2018","alive","NULL",21434,"A"
3894,3894,30254,1,"fagr",310,46.9,196.89999,238862,3,107,"1.3","9/7/2018","alive","NULL",21434,"A"
3896,3896,30256,1,"fagr",310,49.3,198.39999,238864,3,611,"1.3","9/7/2018","alive","NULL",21434,"A"
3897,3897,30257,1,"fagr",310,51.2,200,238865,3,168,"1.3","9/7/2018","alive","M",21434,"A"
3898,3898,30258,1,"fagr",310,55,200,238867,3,275,"1.3","9/7/2018","alive","NULL",21434,"A"
3900,3900,30260,1,"litu",310,50.5,195.2,238869,3,535,"1.3","9/7/2018","alive","NULL",21434,"A"
3901,3901,30261,1,"nysy",311,45.2,206.89999,238894,3,464,"1.3","9/7/2018","alive","NULL",21434,"A"
3902,3902,30262,1,"cagl",311,41.7,212,238895,3,343,"1.3","9/7/2018","alive","NULL",21434,"A"
3905,3905,30265,1,"caca",311,41.1,216.10001,238898,3,111,"1.3","9/7/2018","alive","M",21434,"A"
3906,3906,30266,1,"acru",311,46.7,217.89999,238900,3,461,"1.3","9/7/2018","alive","M",21434,"A"
3907,3907,30267,1,"caca",311,46.8,215.39999,238902,3,117,"1.3","9/7/2018","alive","NULL",21434,"A"
3910,3910,30270,1,"caca",311,50.3,217.8,238905,3,135,"1.3","9/7/2018","alive","NULL",21434,"A"
3911,3911,30271,1,"fagr",311,50.4,210.60001,238906,3,143,"1.3","9/7/2018","alive","NULL",21434,"A"
3913,3913,30273,1,"fagr",311,49.6,204.10001,238908,3,478,"1.3","9/7/2018","alive","NULL",21434,"A"
3915,3915,30275,1,"fagr",312,42.6,227.3,238929,3,415,"1.3","9/7/2018","alive","B;I",21434,"A"
3920,3920,30280,1,"litu",312,44.9,235.5,238934,3,807,"1.3","9/7/2018","alive","NULL",21434,"A"
3930,3930,30290,1,"caca",312,47,234.2,238946,3,107,"1.3","9/7/2018","alive","M",21434,"A"
3933,3933,30293,1,"quru",313,40.6,241.8,238981,3,535,"1.3","9/7/2018","alive","NULL",21434,"A"
3943,3943,30304,1,"caco",305,40.3,89.6,227447,3,292,"1.3","7/17/2018","alive","NULL",21382,"A"
3944,3944,30305,1,"caco",305,40.9,99.7,227448,3,275,"1.3","7/17/2018","alive","NULL",21382,"A"
3945,3945,30306,1,"ceca",305,43.8,97.9,227449,3,130,"1.3","7/17/2018","alive","NULL",21382,"A"
3949,3949,30310,1,"caovl",305,53.5,91.3,227453,3,172,"1.3","7/17/2018","alive","NULL",21382,"A"
3951,3951,30312,1,"nysy",305,56.6,99,227455,3,130,"1.3","7/17/2018","alive","NULL",21382,"A"
3954,3954,30315,1,"juni",306,44.7,105.4,240765,3,523,"1.3","9/7/2018","alive","I",21434,"A"
3955,3955,30318,1,"juni",306,46,105.6,240766,3,381,"1.3","9/7/2018","alive","NULL",21434,"A"
3961,3961,30324,1,"juni",306,42.2,115.9,240777,3,627,"1.3","9/7/2018","alive","NULL",21434,"A"
3967,3967,30331,1,"cagl",306,48.3,119.5,240789,3,231,"1.3","9/7/2018","alive","NULL",21434,"A"
3969,3969,30333,1,"fagr",306,54,119.3,240791,3,244,"1.3","9/7/2018","alive","NULL",21434,"A"
3975,3975,30339,1,"litu",307,48.6,124.1,240624,3,614,"1.3","9/7/2018","alive","M",21434,"A"
3978,3978,30342,1,"caca",307,42.9,125.1,240630,3,116,"1.3","9/7/2018","alive","NULL",21434,"A"
3980,3980,30344,1,"caco",307,44.6,124.7,240632,3,190,"1.3","9/7/2018","alive","NULL",21434,"A"
3983,3983,30347,1,"caco",307,57.7,132.39999,240635,3,152,"1.3","9/7/2018","alive","NULL",21434,"A"
3985,3985,30349,1,"caca",307,59.9,135.8,240637,3,197,"1.3","9/7/2018","alive","NULL",21434,"A"
3987,3987,30352,1,"ceoc",307,46,126.6,240639,3,106,"1.3","9/7/2018","alive","NULL",21434,"A"
3989,3989,30354,1,"caca",307,49.8,129.7,240641,3,135,"1.3","9/7/2018","alive","NULL",21434,"A"
3996,3996,30363,1,"litu",307,50.3,138.60001,240647,3,799,"1.3","9/7/2018","alive","M",21434,"A"
3998,3998,30365,1,"fram",308,59.6,141.8,240749,3,1001,"1.3","9/7/2018","alive","NULL",21434,"A"
4001,4001,30369,1,"caca",308,59.8,146.60001,240663,3,167,"1.3","9/7/2018","alive","M",21434,"A"
4002,4002,30370,1,"litu",308,58.8,147.7,240665,3,466,"1.3","9/7/2018","alive","NULL",21434,"A"
4007,4007,30375,1,"litu",308,42.3,156.39999,240676,3,660,"1.3","9/7/2018","alive","NULL",21434,"A"
4008,4008,30376,1,"caca",308,41.4,159.3,240677,3,109,"1.3","9/7/2018","alive","NULL",21434,"A"
4009,4009,30377,1,"caco",309,44.1,160.3,238807,3,247,"1.3","9/7/2018","alive","NULL",21434,"A"
4011,4011,30379,1,"qupr",309,40.3,166.10001,238809,3,424,"1.3","9/7/2018","alive","NULL",21434,"A"
4013,4013,30381,1,"acru",308,56.1,152.3,240678,3,348,"1.3","9/7/2018","alive","NULL",21434,"A"
4017,4017,30386,1,"fram",309,58.8,160.3,238811,3,224,"1.3","9/7/2018","alive","NULL",21434,"A"
4019,4019,30388,1,"caca",309,57.3,165.7,238813,3,182,"1.3","9/7/2018","alive","M",21434,"A"
4026,4026,30395,1,"litu",309,43.3,180,238823,3,611,"1.3","9/7/2018","alive","NULL",21434,"A"
4028,4028,30397,1,"litu",309,49.2,175.5,238825,3,673,"1.3","9/7/2018","alive","NULL",21434,"A"
4030,4030,30399,1,"caca",309,51.6,175.2,238827,3,190,"1.3","9/7/2018","alive","L;M",21434,"A"
4031,4031,30400,1,"caco",310,58,180.8,238870,3,318,"1.3","9/7/2018","alive","NULL",21434,"A"
4032,4032,30401,1,"fagr",310,59.4,182.2,238871,3,241,"1.3","9/7/2018","alive","NULL",21434,"A"
4033,4033,30402,1,"caca",310,58.1,182.89999,238872,3,149,"1.3","9/7/2018","alive","NULL",21434,"A"
4049,4049,30418,1,"fagr",310,52.5,194,238890,3,294,"1.3","9/7/2018","alive","M",21434,"A"
4051,4051,30420,1,"litu",311,56,206.39999,238910,3,355,"1.3","9/7/2018","alive","M",21434,"A"
4052,4052,30421,1,"fagr",311,53.1,202.8,238914,3,626,"1.3","9/7/2018","alive","NULL",21434,"A"
4061,4061,30432,1,"fram",312,52.8,224,238959,3,106,"1.3","9/7/2018","alive","L",21434,"A"
4064,4064,30435,1,"fram",312,56,235.10001,238964,3,305,"1.3","9/7/2018","alive","NULL",21434,"A"
4071,4071,30442,1,"caca",312,51.7,233.89999,238971,3,107,"1.3","9/7/2018","alive","M",21434,"A"
4072,4072,30443,1,"fram",312,48.5,234,238974,3,389,"1.3","9/7/2018","alive","NULL",21434,"A"
4074,4074,30445,1,"fagr",313,56.9,240.60001,238989,3,122,"1.3","9/7/2018","alive","NULL",21434,"A"
4075,4075,30446,1,"acru",313,57.4,241.89999,238990,3,185,"1.3","9/7/2018","alive","NULL",21434,"A"
4076,4076,30447,1,"fagr",313,55.7,243.7,238991,3,187,"1.3","9/7/2018","alive","NULL",21434,"A"
4077,4077,30448,1,"acru",313,51.9,245.5,238992,3,363,"1.5","9/7/2018","alive","A",21434,"A"
4080,4080,30451,1,"fagr",313,59,247,238995,3,145,"1.3","9/7/2018","alive","M",21434,"A"
4081,4081,30452,1,"acru",313,58.2,252.7,238997,3,220,"1.3","9/7/2018","alive","NULL",21434,"A"
4082,4082,30453,1,"acru",313,57.9,252.8,238998,3,142,"1.3","9/7/2018","alive","NULL",21434,"A"
4083,4083,30454,1,"litu",313,52,252.5,238999,3,745,"1.3","9/7/2018","alive","NULL",21434,"A"
4086,4086,30457,1,"fagr",313,54.1,254.3,239002,3,104,"1.3","9/7/2018","alive","NULL",21434,"A"
4087,4087,30458,1,"nysy",313,50,257.5,239003,3,111,"1.3","9/7/2018","alive","NULL",21434,"A"
4088,4088,30459,1,"fagr",313,47.9,259.20001,239004,3,118,"1.3","9/7/2018","alive","NULL",21434,"A"
4090,4090,30461,1,"acru",313,56.6,259,239006,3,178,"1.3","9/7/2018","alive","NULL",21434,"A"
4091,4091,30462,1,"litu",313,56.2,259,239007,3,515,"1.3","9/7/2018","alive","NULL",21434,"A"
4093,4093,30464,1,"litu",313,40.9,258.29999,239009,3,678,"1.3","9/7/2018","alive","NULL",21434,"A"
4096,4096,30467,1,"litu",314,57.3,263,239033,3,625,"1.3","9/7/2018","alive","NULL",21434,"A"
4100,4100,30471,1,"litu",314,56.8,265.29999,239038,3,720,"1.3","9/7/2018","alive","NULL",21434,"A"
4101,4101,30472,1,"fagr",314,55.4,267.29999,239039,3,133,"1.3","9/7/2018","alive","M",21434,"A"
4103,4103,30474,1,"fagr",314,50.2,267.20001,239042,3,267,"1.3","9/7/2018","alive","NULL",21434,"A"
4105,4105,30476,1,"fagr",314,53.7,272.10001,239044,3,145,"1.3","9/7/2018","alive","NULL",21434,"A"
4108,4108,30479,1,"fagr",314,56.9,269.89999,239047,3,101,"1.3","9/7/2018","alive","NULL",21434,"A"
4110,4110,30481,1,"acru",314,57.5,270,239049,3,153,"1.3","9/7/2018","alive","NULL",21434,"A"
4111,4111,30482,1,"fagr",314,55.6,273.89999,239050,3,132,"1.3","9/7/2018","alive","NULL",21434,"A"
4112,4112,30483,1,"fagr",314,55.6,275.5,239051,3,228,"1.3","9/7/2018","alive","NULL",21434,"A"
4114,4114,30485,1,"fagr",315,54.7,280.70001,239078,3,145,"1.3","9/10/2018","alive","P",21437,"A"
4118,4118,30489,1,"fagr",315,56.8,286.89999,239082,3,157,"1.3","9/10/2018","alive","NULL",21437,"A"
4119,4119,30490,1,"qual",315,55,286,239083,3,463,"1.3","9/10/2018","alive","NULL",21437,"A"
4120,4120,30491,1,"fagr",315,53,283.60001,239084,3,170,"1.3","9/10/2018","alive","NULL",21437,"A"
4123,4123,30494,1,"cato",315,56.1,289.29999,239087,3,171,"1.3","9/10/2018","alive","NULL",21437,"A"
4126,4126,30497,1,"qupr",315,59.6,294.70001,239090,3,237,"1.3","9/10/2018","alive","NULL",21437,"A"
4127,4127,30499,1,"acpl",315,57.6,294.79999,239091,3,183,"1.3","9/10/2018","alive","NULL",21437,"A"
4128,4128,30500,1,"cagl",315,56.2,295.5,239092,3,130,"1.3","9/10/2018","alive","NULL",21437,"A"
4137,4137,30512,1,"quru",313,42.9,254.3,239023,3,891,"1.3","9/7/2018","alive","NULL",21434,"A"
4139,4139,30514,1,"cato",313,41.9,256.39999,239025,3,321,"1.3","9/7/2018","alive","NULL",21434,"A"
4141,4141,30516,1,"nysy",314,46.2,263.20001,239054,3,121,"1.3","9/7/2018","alive","NULL",21434,"A"
4142,4142,30517,1,"qual",314,48.2,261.79999,239055,3,757,"1.3","9/7/2018","alive","NULL",21434,"A"
4146,4146,30521,1,"fagr",314,41.4,270.20001,239059,3,122,"1.3","9/7/2018","alive","NULL",21434,"A"
4148,4148,30523,1,"fagr",314,45,269.5,239061,3,159,"1.3","9/7/2018","alive","NULL",21434,"A"
4152,4152,30527,1,"litu",314,41.1,273,239065,3,226,"1.3","9/7/2018","alive","NULL",21434,"A"
4153,4153,30528,1,"litu",314,41.1,274.5,239066,3,197,"1.3","9/7/2018","alive","NULL",21434,"A"
4154,4154,30529,1,"fagr",314,41.1,277,239067,3,141,"1.3","9/7/2018","alive","NULL",21434,"A"
4156,4156,30531,1,"fagr",314,42.5,279.39999,239069,3,102,"1.3","9/7/2018","alive","NULL",21434,"A"
4159,4159,30534,1,"fagr",314,45.1,275.39999,239072,3,112,"1.3","9/7/2018","alive","NULL",21434,"A"
4162,4162,30537,1,"fram",314,55.1,277,239076,3,295,"1.3","9/7/2018","alive","NULL",21434,"A"
4163,4163,30538,1,"fagr",314,57.4,277.10001,239077,3,231,"1.3","9/7/2018","alive","NULL",21434,"A"
4165,4165,30541,1,"fagr",315,44.4,281.29999,239094,3,300,"1.3","9/10/2018","alive","NULL",21437,"A"
4172,4172,30548,1,"nysy",315,43.2,282.5,239101,3,178,"1.3","9/10/2018","alive","NULL",21437,"A"
4174,4174,30550,1,"fagr",315,48.8,283.29999,239103,3,104,"1.3","9/10/2018","alive","NULL",21437,"A"
4176,4176,30552,1,"cagl",315,48.3,285.79999,239105,3,120,"1.3","9/10/2018","alive","NULL",21437,"A"
4179,4179,30555,1,"fagr",315,52,289.5,239108,3,102,"1.3","9/10/2018","alive","M",21437,"A"
4180,4180,30556,1,"fagr",315,49.6,289.89999,239110,3,186,"1.3","9/10/2018","alive","NULL",21437,"A"
4181,4181,30557,1,"caovl",315,49.9,295.10001,239111,3,112,"1.3","9/10/2018","alive","NULL",21437,"A"
4182,4182,30558,1,"fagr",315,48.1,298.70001,239112,3,114,"1.3","9/10/2018","alive","NULL",21437,"A"
4185,4185,30562,1,"fagr",315,44.7,291.20001,239117,3,407,"1.3","9/10/2018","alive","NULL",21437,"A"
4187,4187,30564,1,"cato",315,41.1,294,239119,3,224,"1.3","9/10/2018","alive","NULL",21437,"A"
4189,4189,30566,1,"cato",316,51.1,300.10001,239128,3,159,"1.3","9/10/2018","alive","P",21437,"A"
4193,4193,30570,1,"tiam",316,41.9,303.39999,239132,3,245,"1.3","9/10/2018","alive","NULL",21437,"A"
4194,4194,30571,1,"cagl",316,42.4,304.29999,239133,3,311,"1.3","9/10/2018","alive","NULL",21437,"A"
4197,4197,30574,1,"cato",316,51.7,308.29999,239136,3,131,"1.3","9/10/2018","alive","NULL",21437,"A"
4201,4201,30578,1,"cagl",316,47.2,310.29999,239140,3,130,"1.3","9/10/2018","alive","NULL",21437,"A"
4203,4203,30580,1,"cato",316,43.5,308.89999,239142,3,227,"1.3","9/10/2018","alive","NULL",21437,"A"
4207,4207,30584,1,"quve",316,42.2,314.39999,239146,3,924,"1.3","9/10/2018","alive","NULL",21437,"A"
4208,4208,30585,1,"cagl",316,45.2,315.39999,239147,3,257,"1.3","9/10/2018","alive","NULL",21437,"A"
4212,4212,30593,1,"ceoc",318,58,358.5,239355,3,125,"1.3","9/7/2018","alive","NULL",21434,"A"
4214,4214,30595,1,"caca",309,40.4,172.3,238832,3,123,"1.3","9/7/2018","alive","NULL",21434,"A"
4218,4218,30603,1,"nysy",315,59.6,296.89999,239125,3,119,"1.3","9/10/2018","alive","NULL",21437,"A"
4220,4220,30605,1,"caca",316,55.2,300.79999,239150,3,118,"1.3","9/10/2018","alive","NULL",21437,"A"
4221,4221,30606,1,"cato",316,58.6,303.79999,239151,3,201,"1.3","9/10/2018","alive","NULL",21437,"A"
4222,4222,30607,1,"tiam",316,58.9,304.5,239152,3,415,"1.3","9/10/2018","alive","NULL",21437,"A"
4225,4225,30610,1,"fram",316,57.5,308.70001,239155,3,242,"1.3","9/10/2018","alive","NULL",21437,"A"
4227,4227,30615,1,"fagr",316,52.3,311.89999,239160,3,193,"1.3","9/10/2018","alive","NULL",21437,"A"
4228,4228,30616,1,"nysy",316,52.4,313.60001,239161,3,181,"1.3","9/10/2018","alive","NULL",21437,"A"
4231,4231,30622,1,"fagr",316,51,319.79999,239164,3,121,"1.3","9/10/2018","alive","NULL",21437,"A"
4232,4232,30623,1,"cato",316,47.9,315.79999,239165,3,176,"1.3","9/10/2018","alive","NULL",21437,"A"
4233,4233,30624,1,"cato",316,49.8,314,239166,3,258,"1.3","9/10/2018","alive","NULL",21437,"A"
4235,4235,30626,1,"fagr",316,41.5,319.79999,239168,3,134,"1.3","9/10/2018","alive","NULL",21437,"A"
4238,4238,32002,1,"quve",317,47.4,320.3,239204,3,390,"1.3","9/7/2018","alive","NULL",21434,"A"
4239,4239,32003,1,"nysy",317,47.9,320.4,239205,3,198,"1.3","9/7/2018","alive","NULL",21434,"A"
4244,4244,32008,1,"litu",317,48.4,326.5,239210,3,704,"1.3","9/7/2018","alive","M",21434,"A"
4247,4247,32011,1,"caovl",317,48.5,329.1,239214,3,126,"1.3","9/7/2018","alive","NULL",21434,"A"
4248,4248,32012,1,"cato",317,47.4,329.3,239215,3,181,"1.3","9/7/2018","alive","NULL",21434,"A"
4251,4251,32015,1,"cato",317,40.5,324.5,239218,3,161,"1.3","9/7/2018","alive","NULL",21434,"A"
4256,4256,32021,1,"fram",317,59.9,322.5,239170,3,106,"1.3","9/7/2018","alive","NULL",21434,"A"
4258,4258,32023,1,"quru",317,52.6,326.5,239226,3,167,"1.3","9/7/2018","alive","NULL",21434,"A"
4260,4260,32025,1,"qupr",317,57.5,330,239229,3,604,"1.3","9/7/2018","alive","M",21434,"A"
4261,4261,32026,1,"caca",317,58.7,333,239231,3,102,"1.3","9/7/2018","alive","NULL",21434,"A"
4262,4262,32027,1,"caca",317,55.3,335,239232,3,126,"1.3","9/7/2018","alive","M",21434,"A"
4267,4267,32032,1,"qupr",317,50.2,331.6,239241,3,105,"1.3","9/7/2018","alive","NULL",21434,"A"
4269,4269,32034,1,"caovl",317,47.1,333.5,239243,3,147,"1.3","9/7/2018","alive","NULL",21434,"A"
4271,4271,32036,1,"fagr",317,45.2,335.6,239245,3,101,"1.3","9/7/2018","alive","NULL",21434,"A"
4274,4274,32040,1,"tiam",317,41.4,336.2,239248,3,165,"1.3","9/7/2018","alive","NULL",21434,"A"
4278,4278,32044,1,"fagr",318,45.8,346.10001,239359,3,133,"1.3","9/7/2018","alive","M",21434,"A"
4279,4279,32046,1,"acru",318,49,349.29999,239361,3,120,"1.3","9/7/2018","alive","M",21434,"A"
4280,4280,32048,1,"tiam",318,41.3,349.5,239363,3,111,"1.3","9/7/2018","alive","NULL",21434,"A"
4282,4282,32050,1,"tiam",318,43,342.89999,239365,3,426,"1.3","9/7/2018","alive","M",21434,"A"
4283,4283,32051,1,"caca",318,41.1,351.89999,239367,3,123,"1.3","9/7/2018","alive","I",21434,"A"
4289,4289,32057,1,"fram",318,52.1,346.70001,239373,3,245,"1.3","9/7/2018","alive","NULL",21434,"A"
4292,4292,32060,1,"tiam",318,58,358.5,239376,3,338,"1.3","9/7/2018","alive","NULL",21434,"A"
4293,4293,32061,1,"tiam",318,56.9,357.89999,239377,3,693,"1.3","9/7/2018","alive","NULL",21434,"A"
4296,4296,32064,1,"litu",318,44.9,354,239380,3,697,"1.3","9/7/2018","alive","NULL",21434,"A"
4301,4301,32069,1,"caca",319,46.7,365.4,239172,3,117,"1.3","9/7/2018","alive","NULL",21434,"A"
4303,4303,32071,1,"acru",319,41.9,369.6,239174,3,151,"1.3","9/7/2018","alive","NULL",21434,"A"
4304,4304,32072,1,"acru",319,40.5,368,239175,3,215,"1.3","9/7/2018","alive","NULL",21434,"A"
4308,4308,32078,1,"caca",319,51.6,370.2,239182,3,130,"1.3","9/7/2018","alive","NULL",21434,"A"
4310,4310,32081,1,"frni",319,53.9,375.70001,239250,3,255,"1.3","9/7/2018","alive","C",21434,"A"
4311,4311,32082,1,"acru",319,50.9,370.5,239184,3,226,"1.3","9/7/2018","alive","NULL",21434,"A"
4316,4316,32087,1,"caca",319,42,380,239196,3,108,"1.3","9/7/2018","alive","M",21434,"A"
4317,4317,32088,1,"prav",319,40.5,373.5,239200,3,140,"1.3","9/7/2018","alive","NULL",21434,"A"
4318,4318,32089,1,"tiam",319,40.9,372.7,239201,3,374,"1.3","9/7/2018","alive","M",21434,"A"
4321,4321,32092,1,"caca",320,44,384.20001,239386,3,107,"1.3","9/10/2018","alive","M",21437,"A"
4323,4323,32094,1,"nysy",320,43.2,385,239389,3,108,"1.3","9/10/2018","alive","NULL",21437,"A"
4325,4325,32096,1,"caca",320,57.8,380.29999,239391,3,159,"1.3","9/10/2018","alive","NULL",21437,"A"
4326,4326,32097,1,"litu",320,57.9,383,239392,3,654,"1.3","9/10/2018","alive","NULL",21437,"A"
4327,4327,32098,1,"caca",320,58.1,384.29999,239393,3,154,"1.3","9/10/2018","alive","NULL",21437,"A"
4334,4334,32105,1,"astr",320,57,392.29999,239401,3,106,"1.3","9/10/2018","alive","M",21437,"A"
4340,4340,32111,1,"caco",320,52.1,398,239408,3,438,"1.3","9/10/2018","alive","NULL",21437,"A"
4342,4342,32113,1,"caco",320,51.6,395.39999,239411,3,154,"1.3","9/10/2018","alive","NULL",21437,"A"
4345,4345,32116,1,"tiam",320,46.4,392.20001,239414,3,310,"1.3","9/10/2018","alive","M",21437,"A"
4347,4347,32118,1,"caca",320,48.7,396.60001,239417,3,112,"1.3","9/10/2018","alive","M",21437,"A"
4348,4348,32119,1,"fram",320,49.4,398.20001,239420,3,664,"1.3","9/10/2018","alive","NULL",21437,"A"
4351,4351,32122,1,"caca",321,43.6,402.79999,239252,3,107,"1.3","9/7/2018","alive","NULL",21434,"A"
4352,4352,32123,1,"caca",321,47.1,401.29999,239253,3,118,"1.3","9/7/2018","alive","M",21434,"A"
4355,4355,32126,1,"litu",321,49.6,405,239257,3,1023,"1.3","9/7/2018","alive","NULL",21434,"A"
4358,4358,32130,1,"caca",321,52.1,401.29999,239263,3,102,"1.3","9/7/2018","alive","NULL",21434,"A"
4360,4360,32132,1,"cato",321,59.6,406.70001,239266,3,232,"1.3","9/7/2018","alive","NULL",21434,"A"
4365,4365,32137,1,"tiam",321,51.7,402.70001,239273,3,147,"1.3","9/7/2018","alive","NULL",21434,"A"
4367,4367,32139,1,"cagl",321,59.6,416.20001,239275,3,287,"1.3","9/7/2018","alive","NULL",21434,"A"
4377,4377,32149,1,"caca",321,49.5,410.70001,239287,3,161,"1.3","9/7/2018","alive","NULL",21434,"A"
4382,4382,32155,1,"caca",321,40.8,413.20001,239293,3,127,"1.3","9/7/2018","alive","NULL",21434,"A"
4384,4384,32157,1,"tiam",322,47.5,424,239296,3,382,"1.3","9/7/2018","alive","NULL",21434,"A"
4387,4387,32160,1,"cato",322,46.9,426.60001,239305,3,338,"1.3","9/7/2018","alive","NULL",21434,"A"
4390,4390,32163,1,"tiam",322,44.3,429.60001,239308,3,119,"1.3","9/7/2018","alive","NULL",21434,"A"
4391,4391,32164,1,"litu",322,40.8,427.79999,239309,3,442,"1.3","9/7/2018","alive","NULL",21434,"A"
4393,4393,32166,1,"caca",322,52.3,422.39999,239311,3,107,"1.3","9/7/2018","alive","M",21434,"A"
4394,4394,32167,1,"cagl",322,52.8,423.79999,239314,3,158,"1.3","9/7/2018","alive","NULL",21434,"A"
4397,4397,32170,1,"quru",322,50.6,426.89999,239317,3,437,"1.3","9/7/2018","alive","NULL",21434,"A"
4400,4400,32173,1,"cato",322,57.3,430.79999,239320,3,220,"1.3","9/7/2018","alive","NULL",21434,"A"
4405,4405,32178,1,"tiam",322,50.7,436.10001,239325,3,251,"1.3","9/7/2018","alive","NULL",21434,"A"
4407,4407,32180,1,"tiam",322,46.4,432.29999,239327,3,393,"1.3","9/7/2018","alive","M",21434,"A"
4416,4416,32189,1,"litu",322,41.8,438.60001,239346,3,542,"1.3","9/7/2018","alive","NULL",21434,"A"
