"survey_year","tag","StemTag","sp","genus","species","quadrat","gy","gx","ly","lx","last_main_census_dbh","last_main_census_agb_Mg","hom","ExactDate","surveyor","previous_year_status","current_year_status","last_main_cenus_status","last_main_census_codes","cored","crown_position","crown_illumination","percent_of_crown_intact","score_crown_intact","percent_of_crown_living","score_crown_living","fad","liana_load","wounded_main_stem","rotting_trunk","canker_swelling_deformity","lean_angle_if_greater_than_15_degrees","dead_with_resprout","crown_position_if_dead","dbh_if_dead","agb_if_dead_Mg","sp_affected_by_eab","fraxinus_eabf","fraxinus_D_shaped_exit_hole_count","fraxinus_epicormic_growth","fraxinus_score_crown_living","current_year_comment","previous_year_comment","submission_id"
2014,102184,1,"nysy","Nyssa","sylvatica","1020",397.4,184.4,17.4,4.40000000000001,57.3,0.01,NA,2014-10-01,"Herrmann","A","DS","A","M",NA,"S",NA,NA,4,NA,NA,"U",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,111281,1,"havi","Hamamelis","virginiana","1115",298.9,219.7,18.9,19.7,NA,NA,NA,2014-10-06,"Sedaghatpour; Gonzalez, Remy","DC","PD","G","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,120018,1,"nysy","Nyssa","sylvatica","1201",1.3,224.5,1.3,4.5,234.5,0.23,NA,2014-10-17,"Gonzalez","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,120204,1,"saal","Sassafras","albidum","1201",3.2,221.6,3.2,1.59999999999999,248.8,0.27,NA,2014-10-09,"Hermann; Wang","A","DS","A","NULL",NA,"CD",NA,NA,1,NA,NA,"B,F,CR",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,120302,1,"fram","Fraxinus","americana","1201",13.5,223.8,13.5,3.80000000000001,17.8,0,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,120720,1,"acru","Acer","rubrum","1203",59.2,225.4,19.2,5.40000000000001,104.8,0.03,NA,2014-10-09,"Hermann; Wang","A","A","A","L;M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,121455,1,"fram","Fraxinus","americana","1216",303.6,236.5,3.60000000000002,16.5,NA,NA,NA,2014-10-06,"Overstreet; Wang","DS","PD","G","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,130932,1,"litu","Liriodendron","tulipifera","1306",104,259.2,4,19.2,668.9,3.15,NA,2014-10-09,"Hermann; Wang","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,142564,1,"qual","Quercus","alba","1425",489,260.9,9,0.899999999999977,320.5,0.72,NA,2014-10-07,"Gonzalez","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151020,1,"caca","Carpinus","caroliniana","1510",195,285,15,5,92.3,0.02,1.3,NA,NA,"A",NA,"A","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151166,1,"havi","Hamamelis","virginiana","1514",264.6,297.2,4.60000000000002,17.2,93.7,0.03,1.3,NA,NA,"A",NA,"A","L;M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,160321,1,"libe","Lindera","benzoin","1602",25.4,313.8,5.4,13.8,NA,NA,NA,2014-10-17,"Gonzalez","DS","PD","G","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,160665,1,"litu","Liriodendron","tulipifera","1604",76.2,300.8,16.2,0.800000000000011,693,3.42,NA,2014-10-17,"Gonzalez","A","A","A","I;M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,161538,1,"fram","Fraxinus","americana","1616",309.1,313.3,9.10000000000002,13.3,NA,NA,0,NA,NA,"D",NA,"D","DS;R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,162103,1,"cagl","Carya","glabra","1617",320.5,317.6,0.5,17.6,119.8,0.07,NA,2014-10-14,"Sedaghatpour; Moncrieffe; Gonzalez","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,171138,1,"saal","Sassafras","albidum","1705",86,325.2,6,5.19999999999999,NA,NA,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,172483,1,"litu","Liriodendron","tulipifera","1729",570,333.4,10,13.4,515,1.69,NA,2014-10-14,"Sedaghatpour; Moncrieffe","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,182566,1,"astr","Asimina","triloba","1823",442.3,359.3,2.30000000000001,19.3,81,0.02,1.3,NA,NA,"A",NA,"A","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,182574,1,"fram","Fraxinus","americana","1823",445,350.1,5,10.1,NA,NA,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","DS","PD","G","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,182686,1,"quve","Quercus","velutina","1829",575.9,355.1,15.9,15.1,544.5,2.32,NA,2014-10-22,"Gonzalez, Herrmann","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,182689,1,"qual","Quercus","alba","1830",580.6,350.9,0.600000000000023,10.9,516.8,2.07,NA,2014-10-22,"Gonzalez, Herrmann","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,190557,1,"tiam","Tilia","americana","1912",229.7,367,9.69999999999999,7,331.3,0.57,NA,2014-10-21,"Gonzalez, Herrmann","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,202162,1,"litu","Liriodendron","tulipifera","2024",477.2,393.4,17.2,13.4,287.5,0.43,NA,2014-10-23,"Gonzalez, Herrmann","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,202734,1,"ulru","Ulmus","rubra","2026",515.6,394.4,15.6,14.4,162.9,0.09,NA,2014-10-23,"Gonzalez, Herrmann","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10001,1,"ulsp","Ulmus","sp","0101",1,6.1,1,6.1,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10006,1,"juni","Juglans","nigra","0101",6.5,7.2,6.5,7.2,609,2.76,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10007,1,"unk","Unidentified","unk","0101",9.4,7.4,9.4,7.4,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10009,1,"caco","Carya","cordiformis","0101",10.8,3.6,10.8,3.6,262,0.41,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10010,1,"juni","Juglans","nigra","0101",12.2,7.3,12.2,7.3,578,2.43,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10011,1,"ulru","Ulmus","rubra","0101",18.1,7.9,18.1,7.9,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10013,1,"fram","Fraxinus","americana","0102",23.5,5.5,3.5,5.5,228,0.28,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10016,1,"ceoc","Celtis","occidentalis","0102",22.8,5.8,2.8,5.8,233.2,0.24,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10019,1,"ulru","Ulmus","rubra","0102",27.2,1.9,7.2,1.9,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10020,1,"ulru","Ulmus","rubra","0102",27.1,2.2,7.1,2.2,61,0.01,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10021,1,"fram","Fraxinus","americana","0102",30.1,5.1,10.1,5.1,160,0.12,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10035,1,"acru","Acer","rubrum","0103",50.1,4.8,10.1,4.8,467,1.39,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10036,1,"acru","Acer","rubrum","0103",49.5,6.2,9.5,6.2,420.8,1.07,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","I",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10037,1,"acru","Acer","rubrum","0103",53.6,8.1,13.6,8.1,381.2,0.83,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10039,1,"libe","Lindera","benzoin","0103",54.1,8.1,14.1,8.1,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DN","PD","D","DN",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10045,1,"cato","Carya","tomentosa","0104",61.2,0.6,1.2,0.6,228.2,0.3,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10053,1,"acru","Acer","rubrum","0104",61.2,4.8,1.2,4.8,168.1,0.1,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10057,1,"fram","Fraxinus","americana","0104",69.7,6.2,9.7,6.2,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10058,1,"astr","Asimina","triloba","0104",70,6.7,10,6.7,72.4,0.01,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10073,1,"libe","Lindera","benzoin","0104",72.5,4.2,12.5,4.2,54.1,0.01,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10080,1,"prse","Prunus","serotina","0104",73.4,3.7,13.4,3.7,68.9,0.01,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10101,1,"ulru","Ulmus","rubra","0101",1.8,8.9,1.8,8.9,100.5,0.03,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10105,1,"libe","Lindera","benzoin","0101",2.5,7.5,2.5,7.5,76,0.01,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10106,1,"ulru","Ulmus","rubra","0101",2.5,11,2.5,11,94,0.02,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10109,1,"caco","Carya","cordiformis","0101",2,15.1,2,15.1,119,0.07,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10111,1,"libe","Lindera","benzoin","0101",0.7,16.6,0.7,16.6,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DS","PD","G","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10116,1,"unk","Unidentified","unk","0101",10.1,12.5,10.1,12.5,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10119,1,"vipr","Viburnum","prunifolium","0101",9.4,15.7,9.4,15.7,84,0.02,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10122,1,"juni","Juglans","nigra","0101",13.6,15.6,13.6,15.6,815,5.54,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10127,1,"ceoc","Celtis","occidentalis","0101",14.2,15.6,14.2,15.6,95,0.03,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10129,1,"ceoc","Celtis","occidentalis","0101",14.2,15.6,14.2,15.6,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10130,1,"ceoc","Celtis","occidentalis","0101",16.2,15.6,16.2,15.6,113,0.04,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10131,1,"casp","Carya","sp","0101",18.4,15.6,18.4,15.6,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10133,1,"libe","Lindera","benzoin","0102",26.1,15.2,6.1,15.2,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DN","PD","G","DN",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10134,1,"fram","Fraxinus","americana","0102",27.3,16.8,7.3,16.8,503.5,1.79,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10136,1,"ceoc","Celtis","occidentalis","0102",27.6,15.1,7.6,15.1,156,0.09,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10139,1,"ceoc","Celtis","occidentalis","0102",29.6,13.9,9.6,13.9,445,1.21,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10142,1,"ceoc","Celtis","occidentalis","0102",29.9,15.9,9.9,15.9,86.5,0.02,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10154,1,"ceoc","Celtis","occidentalis","0102",36,11,16,11,95,0.03,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10157,1,"fram","Fraxinus","americana","0102",38.9,4.3,18.9,4.3,474,1.55,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10160,1,"acru","Acer","rubrum","0103",42.6,11.5,2.6,11.5,623.5,2.91,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10161,1,"frni","Fraxinus","nigra","0103",46.1,18,6.1,18,126,0.07,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10162,1,"unk","Unidentified","unk","0103",55.4,16.2,15.4,16.2,NA,NA,NA,2014-08-21,"Gonzalez; Teixeira, Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10163,1,"litu","Liriodendron","tulipifera","0103",57.2,15.4,17.2,15.4,638.5,2.82,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10165,1,"acru","Acer","rubrum","0103",58,12.9,18,12.9,442.9,1.22,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10166,1,"frni","Fraxinus","nigra","0103",58.4,12.7,18.4,12.7,144.3,0.1,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10178,1,"frni","Fraxinus","nigra","0104",73.3,18.8,13.3,18.8,136.1,0.09,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10181,1,"vipr","Viburnum","prunifolium","0104",63.4,12.9,3.4,12.9,65.1,0.01,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","L;M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10185,1,"acru","Acer","rubrum","0104",62.7,10.9,2.7,10.9,559.2,2.21,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10186,1,"qual","Quercus","alba","0104",62.7,10.3,2.7,10.3,314.2,0.69,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10188,1,"amar","Amelanchier","arborea","0104",64.5,11.8,4.5,11.8,143,0.06,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10189,1,"acru","Acer","rubrum","0104",64.5,12.3,4.5,12.3,223.7,0.21,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10191,1,"amar","Amelanchier","arborea","0104",64.5,13.3,4.5,13.3,83.3,0.02,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10193,1,"fram","Fraxinus","americana","0104",72.3,17.7,12.3,17.7,340,0.72,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10194,1,"fagr","Fagus","grandifolia","0104",73.2,14.9,13.2,14.9,307.8,0.54,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10196,1,"prse","Prunus","serotina","0104",77.9,17.2,17.9,17.2,191.1,0.13,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10197,1,"ceca","Cercis","canadensis","0104",79.1,17.3,19.1,17.3,210,0.21,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","L",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10205,1,"fagr","Fagus","grandifolia","0104",75,11.8,15,11.8,106,0.04,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","P",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10213,1,"fram","Fraxinus","americana","0104",77.7,6.4,17.7,6.4,449,1.37,NA,2014-08-21,"Gonzalez; Teixeira, Wang","A","A","A","L",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,10249,1,"ulru","Ulmus","rubra","0105",98.4,13.2,18.4,13.2,NA,NA,NA,2014-09-29,"Overstreet; Sedaghatpour, Wang, Herrmann","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,10251,1,"fram","Fraxinus","americana","0105",98.9,10.9,18.9,10.9,108.2,0.05,NA,2014-09-29,"Overstreet; Sedaghatpour, Wang, Herrmann","A","A","A","L",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
